desc,img,title
"Long before she would found Fairy Tail, first master Mavis Vermillion is left under the care of the Red Lizard guild. Abused and belittled at every opportunity, she is forced to complete difficult cho...",https://cdn.myanimelist.net/r/50x70/images/manga/1/167384.jpg?s=f639408e4821562350ac006a36073135,Fairy Tail Zerø
"Due to family issues, Nanaka starts to stay in the Yoshino household, living together with Yoshiyuki and Sakura. In the same setting as the original D.C.II with a different story that revolves mainly...",https://cdn.myanimelist.net/r/50x70/images/manga/2/15453.jpg?s=c95b374f5da32c9e34c11f881e0c30b8,Da Capo II: Imaginary Future
,https://cdn.myanimelist.net/r/50x70/images/manga/3/270790.jpg?s=1e8b40fa1b8df676b6240861b4de7eae,0-sen Hayato
,https://cdn.myanimelist.net/r/50x70/images/manga/3/268191.jpg?s=2bb58fef39053535d939be07cb9b1b1e,Caland Caramel
"Lilienne Islar died an abusive mother, a neglected wife, and a cast-off stepsister. So when she suddenly opens her eyes again as her younger self, she decides to set things right with the people in he...",https://cdn.myanimelist.net/r/50x70/images/manga/3/264876.jpg?s=b608419f3ea1dec5357825b2aeda6035,A Match Made in Mana
"As the substitute for a teacher on temporary absence, Shibata Seiko is now the teacher of an all-boys' school. As she just made up her mind to be a fantastic teacher, a man has come into her life and...",https://cdn.myanimelist.net/r/50x70/images/manga/3/3977.jpg?s=c1045e4b7a9ae6eb4fe4566abb93c4fd,Haa Haa
"What happens after you fall out of love? Nevaeh Solene was engaged to the Duke, Baler Eustache. But for ten long winters, she endured in a relationship that was not meant to be. After calling off her...",https://cdn.myanimelist.net/r/50x70/images/manga/2/262500.jpg?s=58ffcc937f2eefea218ee205eb276c56,I Don't Love You Anymore
,https://cdn.myanimelist.net/r/50x70/images/manga/1/200512.jpg?s=0f9ecc262bf5fac57b93decf2a8d8f14,Jackpot ni Hohoende
"The story involves various ninja clans who continually fight each other. The female protagonist is Miko Mido, a young ninja-in-training and the next leader of the Miroku ninja clan. This clan has cont...",https://cdn.myanimelist.net/r/50x70/images/manga/2/17447.jpg?s=44b325e0a3b2dc1bdaa5e30c3db61b57,La☆Blue Girl
,https://cdn.myanimelist.net/r/50x70/images/manga/1/71605.jpg?s=97efde05a1d886c7f3fae05f29c76abe,m7
Included one-shot: Asa made Issho,https://cdn.myanimelist.net/r/50x70/images/manga/2/114307.jpg?s=45e760626beaa7fe15e55898306a2dfd,Nadeshiko♡Swim
"The K: Dog & Cat manga takes place after the first season of the television anime series, and focuses on the new character Kizuna in a quiet story.",https://cdn.myanimelist.net/r/50x70/images/manga/1/177112.jpg?s=d71cbe91fb6e0098a0582609b0a6a5f5,K: Dog & Cat
"Yamada Momoka is your average 16-year-old girl. Her family consists of herself, her dad who works at a TV station, and her mom. Apparently she also has a strict prune of a grandma, but who doesn't? Ex...",https://cdn.myanimelist.net/r/50x70/images/manga/2/186464.jpg?s=184b6cf62a46f01c607f6601a47af39a,Obaachan wa Idol
"""A grudge is a sentiment that is chained down and cannot move. That fixed sentiment becomes sadness, and when that sadness remains chained with no escape…it becomes hostile…” Baek-On and Ho-Yeon are e...",https://cdn.myanimelist.net/r/50x70/images/manga/2/44941.jpg?s=14dadc9b1a185a512c36f8bb2d7ca812,Pahanjip
,https://cdn.myanimelist.net/r/50x70/images/manga/3/227971.jpg?s=557d418b3f5e5454d01ec05e7e8562a6,QP: Azuma Ryou - Desperado
A one-shot about a treasure hunter from the sky who recruits a passerby to help her look for a treasured doll located in the world below. (Source: Japanzai),https://cdn.myanimelist.net/r/50x70/images/manga/1/172448.jpg?s=75c2f4c94bf9d27c5b49393cd752cf45,Rabbit Foot
A collection of oneshots by Nishida Higashi.,https://cdn.myanimelist.net/r/50x70/images/manga/3/27046.jpg?s=6c717e105315a5e30e0f78719dfc1b81,Ubau Otoko
,https://cdn.myanimelist.net/r/50x70/images/manga/2/121551.jpg?s=9617b3674a8c08c0bfbfffe60e12066b,S to F
,https://cdn.myanimelist.net/r/50x70/images/manga/2/174581.jpg?s=bed96ada604c8b152bf472e437be2357,Tabemono Kemono
"Shota Iijima picked up erotic books during his childhood and suffers from a severe foreign sister fetish. Thereafter, from the years between his age of 12 to 15, he masturbated 999 times. For his 1000...",https://cdn.myanimelist.net/r/50x70/images/manga/1/246286.jpg?s=5615cf16f7d31c87826f920452d7bb76,Valhalla Ochinchin-kan
"X-gene is about a few chosen people, whose DNA contains genes from certain unique animals that can turn them into that animal and receive its attributes. What makes this game even more deadly is that...",https://cdn.myanimelist.net/r/50x70/images/manga/2/179572.jpg?s=bc51f0a81525d8cda178417f790837dd,X-Gene
"High-class Robotics School a.k.a. Kousen is a high school that professionalizes in robotics. Although they have won many robotic competitions, they are not very well known for anything. The story does...",https://cdn.myanimelist.net/r/50x70/images/manga/3/32475.jpg?s=cb3a84c91690fbeaaba3869d568160d0,Yaban no Sono
"1. Doku wo Kurawaba (If Poison Is Consumed...) 2. Aa, Nakayoki Koto wa Utsukushiki kana. (Ah, How Beautiful Getting Along.) 3. Rakka Ryuusui (Mutual Love) 4. Oneechan wa Boku no Toriko (My Older Siste...",https://cdn.myanimelist.net/r/50x70/images/manga/1/109813.jpg?s=46636658fa3d614ac5f80b98d321763a,"Wa ga Niku ni Muretsudoi, Kurae"
,https://cdn.myanimelist.net/r/50x70/images/manga/2/134865.jpg?s=b3947f65d38821736ac81f02368a34ec,Zako Kamisama
"A new transfer student has come into town, a girl with a mysterious air and black clothing who is called Inugami Sakuya. What few know is that by moonlight, she hunts and kills those possessed by ""Inu...",https://cdn.myanimelist.net/r/50x70/images/manga/3/152035.jpg?s=78df9c6e04b3cb322a32e17575171eca,Gachirin ni Kirisaku
"A gentle and poignant story about two school friends Nao and Keima. After trying out some drugs out of curiosity, they ""accidentally"" take their relationship one step further. The lovable and carefree...",https://cdn.myanimelist.net/r/50x70/images/manga/1/174469.jpg?s=d92754d9a4bb1f0149acd4e57e4d751d,B.S.S.M.
This artbook contains 3 side stories that were not included in the main volumes. 1. Mira-sensei no Henshin Mahou Lesson (Mira-Sensei's Transforming Magic Class) 2. Yousei no Izumi e Youkoso! (Welcome...,https://cdn.myanimelist.net/r/50x70/images/manga/3/118931.jpg?s=09643d45259fd8301a86a813b30a0182,Fairy Tail+
"An island named Hatsune-jima shaped similarly to a crescent moon is famous for its cheery blossom trees, one of which is rumored to make any wish come true. One day, the unofficial newspaper club deci...",https://cdn.myanimelist.net/r/50x70/images/manga/1/86435.jpg?s=4613146c7fdc85f5b9507c6e5ae61efa,Da Capo III
"A group of young people tormented by ghosts join hands to find a scientific explanation for their paranormal experiences -- and a way out of them. In their desperate quest, they visit a haunted house...",https://cdn.myanimelist.net/r/50x70/images/manga/3/204820.jpg?s=415e2669be3dd9662a8a42ecf5afded5,0.0 Mhz
"Ecue is a popular, beautiful cross-dressing woman and Tania is a playful queen. This is their unique and interesting royal comedy. Tales of ambition, dark plans, the secrets of royalty and ghosts. Plu...",https://cdn.myanimelist.net/r/50x70/images/manga/1/252634.jpg?s=378938d1a1e68e10f2aa0dd7c4864266,Calbania Monogatari
"A collection of oneshots. 1st Story: Mountain Love - A story of a girl, who is under stress to get into a medical school and one day, falls in love with her doctor. 2nd Story: A Mermaid is Singing - A...",https://cdn.myanimelist.net/r/50x70/images/manga/2/32963.jpg?s=4de329a81caad65654b68f2a9078806c,A Midsummer Night's Dream
"Mari Saotome is a cry-baby. She lives only with her father since her mother is already pass away. She falls in love with ballet after seeing a ballet performance. One day, she hears her aunt and fathe...",https://cdn.myanimelist.net/r/50x70/images/manga/3/247221.jpg?s=a42800526a32326408cdf1252233ec96,Haai! Mari-chan: Ai no Etoile
A hero who fights countless mythical creatures. A story of SPOON's remarkable efficiency! (Source: MU),https://cdn.myanimelist.net/r/50x70/images/manga/5/83220.jpg?s=558067ac9c553a9357dd55b6b3a02f20,I Don't Want This Kind of Hero
"Frants came by a mechanical doll known as ""GEM"" as a memento of his lost grandfather. It is a beautiful work of art which can sing and dance, however, it never moves as if it's asleep. He wonders how...",https://cdn.myanimelist.net/r/50x70/images/manga/1/200838.jpg?s=e2507995ab4665d31e4a2ebe835dc861,Jade
"Haruka is an unlucky high schooler, but one day she was able to receive happiness. She is going to get married with her fated husband, Masayoshi. He had been married once before, but he is serious and...",https://cdn.myanimelist.net/r/50x70/images/manga/1/141253.jpg?s=efc5a4d4fe165488332ad21fcfd335b8,Labian Extase
,https://cdn.myanimelist.net/r/50x70/images/manga/2/167034.jpg?s=124f3f6e8ef8d0d137e17e9d88eb25ee,M: Idol Shimai
,https://cdn.myanimelist.net/r/50x70/images/manga/1/246339.jpg?s=b24e39a1765258ce926280f863040489,Nadete Kanadete
"The Tokyo area has been hit by a gigantic earthquake. In the midst of this chaos, Akito and Yumi meet and together they start traveling through the city in order to survive.",https://cdn.myanimelist.net/r/50x70/images/manga/3/149291.jpg?s=a2a0bb12373fe0581a0666bb2cef3aab,Nae ga Yuru
"The Green King surrounded by mystery, Hisui Nagare. Kurou's former senior disciple, Mishakuji Yukari. The youth who carries the weight being an executive, Gojou Sukuna. The drunkard and slovenly middl...",https://cdn.myanimelist.net/r/50x70/images/manga/2/176948.jpg?s=3df57f4679279970745b70a4d9e67ee0,K: Dream of Green
,https://cdn.myanimelist.net/r/50x70/images/manga/3/258659.jpg?s=5874a65359cfc1378d6baf9434d61143,Obahan Soul
1. Tomato 2. Momo Supplement 3. Ure-tsun! 4. Dental Oneesan (Miss Dentist) 5. Love Assistant 6. You and Alcohol Sex 7-9. Sweet Home 10. Oppai Collection,https://cdn.myanimelist.net/r/50x70/images/manga/2/97275.jpg?s=7c4383c6138ecce5040e622a5a8972fc,Pai Colle
"In human hearts, negative energy sometimes finds a place to dwell. This negativity can begin to take shape into monstrous creatures, which can only be dealt with by ""Sweepers,"" special people with the...",https://cdn.myanimelist.net/r/50x70/images/manga/3/150693.jpg?s=bd0d391b95d4eca39df54712162c1d27,QQ Sweeper
A 4-koma about a humanoid rabbit salaryman's daily life shared with his human wife and their hybrid rabbit-child.,https://cdn.myanimelist.net/r/50x70/images/manga/2/127097.jpg?s=8faa472c97be4895b20cb544420490aa,Rabi Papa
"Takao's obsession with big breasts is no secret. In fact, he is so caught up admiring well-endowed women that he remains oblivious of the love for him by his childhood friend, Yoshinaga. When Takao pl...",https://cdn.myanimelist.net/r/50x70/images/manga/3/25914.jpg?s=6222c4ca7fe94461fa94e579900006d7,Ubawarerukoto Marugoto Zenbu
"A loving wife, cute daughter, trust and a high social position I built for myself... For a man who lived his life so seriously to lose it all, a pitfall of temptation must open up right in front of hi...",https://cdn.myanimelist.net/r/50x70/images/manga/1/223947.jpg?s=3c6f3bc79129681198a09636af1346e3,S to M
,https://cdn.myanimelist.net/r/50x70/images/manga/1/219894.jpg?s=9719eadaac17868570870556ad0ea78b,Tabemonogatari
,https://cdn.myanimelist.net/r/50x70/images/manga/1/240889.jpg?s=4ceb36c29e06906ce55252df7ce98484,Valhalla Ochinchin-kan
,https://cdn.myanimelist.net/r/50x70/images/manga/2/25293.jpg?s=16ad738904f35aff62a6f3e3d28d8c2c,X-Generation Glass Slipper
,https://cdn.myanimelist.net/r/50x70/images/manga/3/193655.jpg?s=57d17d64623ea19acbbb637ed6200b2f,Yabasugiru Shimai ni Ejiki ni Sareta Ore
"Set in a world that has a ring encircling the planet, there is a nation that follow the tradition of chasing the shadow cast by this ring. They go as far as the ends of both northern and southern edge...",https://cdn.myanimelist.net/r/50x70/images/manga/3/235009.jpg?s=49677eb38af3ac6c9480848f92f05527,Wa no Kage
,https://cdn.myanimelist.net/r/50x70/images/manga/2/252156.jpg?s=2b496854cb39ef1138e4229a200b12c6,Zako Succubus-chan wa Semen ga Hoshii no!
"1. Semen Daisuki Koishi-san 2. Kamo na Share House 3. Magical Twin 4. Okuru n datta O〇ko Ken 5. Omusubi Lolicon♪ (The lolicon rice ball♪) 6. Shirumamire Santa Claus 7. Kichiku, Mei Kurai 8. Iede Musum...",https://cdn.myanimelist.net/r/50x70/images/manga/3/243159.jpg?s=cbd5248466faa2fa79ce93683c4ba2a7,Gachiro
,https://cdn.myanimelist.net/r/50x70/images/manga/1/198722.jpg?s=4470f89efa3f54df44d38ae97bc537f7,B5 Hime
"The 100 Years Quest: a mission so challenging and hazardous that it has remained unaccomplished for over a century. While countless mages have attempted to take on this gruelling objective, their resu...",https://cdn.myanimelist.net/r/50x70/images/manga/1/213604.jpg?s=b8cfee645671a182b1a6b24b1e59ca76,Fairy Tail: 100 Years Quest
"The second series of novels based on visual novel ""Plus Communication"". Each book contains different subtitle: 1. Sakura no Rasen (桜の螺旋) 2. Sakura no Kousaku (桜の交錯) 3. Sakura no Dolce (桜色のドルチェ) 4. Sak...",https://cdn.myanimelist.net/r/50x70/images/manga/3/97573.jpg?s=8c98af16609ef7bcc36b4572f6d0fb3d,Da Capo: Plus Communication
,https://cdn.myanimelist.net/r/50x70/images/manga/2/159875.jpg?s=ca47f1ce5d0b1821704a3fda2bae2928,0.000000001% Derenai Shiroi Neko
"Manga revolving around a roupeiro, a boy who works behind the scenes of the soccer team. (Source: ANN)",https://cdn.myanimelist.net/r/50x70/images/manga/2/146361.jpg?s=543335249710863defd6b42c6a144bf9,Calcio na Shitsuji
"I, a great monster killer, was about to plunge my knife into a vampire's heart to avenge my parents' death... when I woke up in a princess's body instead! All I want is to return to my world so I can...",https://cdn.myanimelist.net/r/50x70/images/manga/2/264993.jpg?s=c467f86c475c29e8af80d09534ad6dfc,A Monster Hunter Becomes a Princess
" Enjoy this moving masterpiece full of vivid imagery that depicts everything from the basics of falconry down to the minutiae of the lives of hawks. Find out if Gentarou, a young boy, will be able to...",https://cdn.myanimelist.net/r/50x70/images/manga/5/224961.jpg?s=6e7ff3b6b2baf46e89f4497a0cabadf8,Habatake! Taroumaru
"I possessed the body of the no. 1 villainess, Ellie, who was a terrible person who tormented the male lead in the orphanage. I quietly waited until the day that the duke would pick him up vowed to nev...",https://cdn.myanimelist.net/r/50x70/images/manga/1/269491.jpg?s=45a48bf108bb73c42ae38f3878ac6c7c,I Don't Want to Be the Duke's Adopted Daughter-in-Law
The charismatic owner of the super popular ramen chain Tenshukaku passes away suddenly in an accident! His wife is left to try and hold the business together with the four branch managers of the chain...,https://cdn.myanimelist.net/r/50x70/images/manga/2/229439.jpg?s=757b97fd9f4eac1aecb2b4cdf7205d18,Jadou
"Shunji Fujishiro, a photographer, wakes up one morning in a hospital bed, where he was transported after losing consciousness during a fall on a staircase. He is immediately surprised and irritated by...",https://cdn.myanimelist.net/r/50x70/images/manga/1/168397.jpg?s=1b92f42293d1734df4780dfb27bd0a43,Labradorescence
"Maya Aku is a demon who has come to do some hands-on practice in the human world. She's living at a boarding house, attending school as a human girl, and keeping her demon nature secret from her close...",https://cdn.myanimelist.net/r/50x70/images/manga/1/239778.jpg?s=ce0ec78fd0f13b2706f6e7600394d8b0,Ma Curriculum!
"Who would have thought that Jung areum, the beauty queen of school had a sister with no other hobby than stealing people's food?? Well this girl is no other than Jung Daum, whose number one fan of her...",https://cdn.myanimelist.net/r/50x70/images/manga/3/28718.jpg?s=14e2ba3018467e8107361c1937835da6,Nae-soong 9th grade Project
"Focused on Yata's and Fushimi's past. There are three parts: ""Meeting,"" ""Getting Along,"" and ""Betraying.""",https://cdn.myanimelist.net/r/50x70/images/manga/3/120799.jpg?s=d53cd23e3635b424ee0653e99e5144b5,K: Lost Small World
"Souta is a brilliant and handsome but disingenuous alpha and is in love with Haruto, his childhood friend. He doesn't want anyone else to have him and wants to start a family with him one day. He lies...",https://cdn.myanimelist.net/r/50x70/images/manga/3/239478.jpg?s=6dd96a01b00da218779ccd3a8616477a,Obaka na Ω wo Haramasetai.
1-2. Gakuen Heaven 3. Doutei Sotsugyou Ryokou: Japan kara Kimashita (Virginity Graduation Trip) 4. Oshaburi Waisetsu Yuugi (Playful Obscene Sucking) 5. Yuusei yori no Oppai X (The Tits From Planet X)...,https://cdn.myanimelist.net/r/50x70/images/manga/2/93505.jpg?s=8d496a52345bc374f266198af46e3bfd,Pai Fella Lady
